,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
946,oddfindslv,"Reseller. Mom. 49ers. East Coast Moved West Coast. John Mayer, DMB. Sixers. Travelor. Blogger.","Las Vegas, NV",1235,223,15223,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #underarmour #lamaze #minnetonka: https://t.co/sTgBR1w9py https://t.co/VIVhI5W5vO,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'lamaze', 'minnetonka']"
947,IrfanShamss,24 years old | 4x Sea games Gold | Asian Championship Silver | Ranked 2nd in Asia | Southeast Asia Record Holder,,128,1580,6054,0,"Touchdown in Oslo, Norway 🇳🇴 for Boysen Memorial. 

#underarmour #boysenmemorial #discus #discusthrow #theonlywayisthrough @ Bislett stadion https://t.co/Rpi4K5ifit","['underarmour', 'boysenmemorial', 'discus', 'discusthrow', 'theonlywayisthrough']"
948,MarcStern9,"Slowly but steady 🙌 In love with NFTs (Giveaways) 💵 Good things happen 🤗
Only positive vibes ✌️","Perth, Western Australia",4991,301,17956,143,"The NFT that came in and changed the game‼️ We present the DonkeyKicks ""Ghost Edition"" We said we would make it happen and we did 🤟🏼

#nft #nftart #nftcommunity #nftcollector #art #sunday #weekend   #sneakers #sneakerhead #cop #nike #adidas #vans #converse #underarmour #shoes https://t.co/afI8awxw66",[]
949,ShopPennyLane,"Mom, Dr, Chef, Taxi, etc @GeorgiaFootball FAN #GODAWGS! #ebay seller, small business supporter, lover of #art, #seaturtles, #jewelry #vintage clothing❤ #follow!","Georgia, USA",481,229,1815,8,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #lauraplus #underarmour #madewell: https://t.co/Y1DOFixJ9I https://t.co/uKUoxBPBEf,"['poshmark', 'fashion', 'style', 'shopmycloset']"
950,ThomasGouard,"#USMC vet; @HW_College grad, fitness addict (#run #cycling). Fueled by word of #God ; endorphins and laughter #WWE #AEW  #Illini #pisces #fashion #vegetarian","Chicago, IL",725,1191,103242,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #underarmour #express #sweetwanderer: https://t.co/FGyLqB5O8D https://t.co/njsSY6GrKy,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'express', 'sweetwanderer']"
951,thriftinnovator,Sarah. 27. Poshmark Ambassador.,Ohio,5,32,3040,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @AmyCamp51004429 @Monique81321 #poshmark #fashion #style #shopmycloset #talbots #ingear #underarmour: https://t.co/0Ju5cCAETA https://t.co/OQSN85e2yx,"['poshmark', 'fashion', 'style', 'shopmycloset', 'talbots', 'ingear', 'underarmour']"
952,DeArketect,,"Katy, TX",173,35,4487,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #freepeople #reiss #underarmour: https://t.co/jI4FiiaAgq https://t.co/b21tv3xu2Q,"['poshmark', 'fashion', 'style', 'shopmycloset', 'freepeople', 'reiss', 'underarmour']"
953,zellers260,"huge astronomy nerd,  big music fan. I play drums, guitar, and piano. happily married with 2 kids.  loving life. future doge millionaire.",,83,25,1396,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #radleylondon #underarmour: https://t.co/RbeAZGFPyg https://t.co/Mc6NjNkbZE,"['poshmark', 'fashion', 'style', 'shopmycloset', 'radleylondon', 'underarmour']"
954,grif51324591,"A Posh Ambassador who sells Boutique clothes and, some Vintage clothes and Resale too. I have a few electronics available too","Bowling Green, KY",3239,1205,8988,3,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @annabumbleBnana #poshmark #fashion #style #shopmycloset #underarmour #victoriassecret #marshallfields: https://t.co/Jq4Yhhmy23 https://t.co/l8HMN7rvmC,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'victoriassecret', 'marshallfields']"
955,Irmaxel,trato de poner una gota de motivacion a cualquier cosa k tu quieras me gusta la bisutería 😊 visita mi redes sociales,"Madison, MS",204,51,5100,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #otterbox #underarmour #callofduty: https://t.co/vmzkgjlCSD https://t.co/VzN1a1kdba,"['poshmark', 'fashion', 'style', 'shopmycloset', 'otterbox', 'underarmour', 'callofduty']"
956,stepchild55,,"Las Vegas, NV",310,88,1074,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @Julianawatisut1 #poshmark #fashion #style #shopmycloset #sejour #everpretty #underarmour: https://t.co/MbOUZPMNL5 https://t.co/GUqTTqLwHi,"['poshmark', 'fashion', 'style', 'shopmycloset', 'sejour', 'everpretty', 'underarmour']"
957,DreamsReselling,I have a passion for all things Vintage and Retro Pop Culture & Sustainable Fashion I sell these cool items via my #EBay shop. #UKReseller #SmallBusiness,"South West, England",1508,1688,76783,8,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #lauraplus #underarmour #madewell: https://t.co/Y1DOFixJ9I https://t.co/uKUoxBPBEf,"['poshmark', 'fashion', 'style', 'shopmycloset']"
958,saltedbayonet,"Mad for #seaglass craftswoman creating unique #seaglassjewelry. Dedicated wordsmith with a passion for all #writing, #editing and publishing.",Denver,7968,19954,403566,8,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #lauraplus #underarmour #madewell: https://t.co/Y1DOFixJ9I https://t.co/uKUoxBPBEf,"['poshmark', 'fashion', 'style', 'shopmycloset']"
959,char192001,,,13,14,7269,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #underarmour #reebok: https://t.co/NfaYaHlu4t https://t.co/Tr0SGion5m,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'reebok']"
960,leeanddug,,,33,2,185,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #underarmour: https://t.co/0FEIVqRoUk https://t.co/XA2DyEUBaM,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour']"
961,yormanracing,,,574,66,3036,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #underarmour #eddiebauer #levis: https://t.co/X4OrCCdC2G https://t.co/fyx8szU46N,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'eddiebauer', 'levis']"
962,justfindsshop,"We enjoy the hunt for a good deal, unique item or just a cool piece and then sell them online via Amazon, Ebay, Poshmark, Grailed, Bonanza, FB!!!",Canada,4844,3450,13478,8,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #lauraplus #underarmour #madewell: https://t.co/Y1DOFixJ9I https://t.co/uKUoxBPBEf,"['poshmark', 'fashion', 'style', 'shopmycloset', 'lauraplus', 'underarmour', 'madewell']"
963,blissofit,♒️ 🇵🇷 TN MIA ATL LA,"Los Angeles, CA",3665,1204,7602,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #louisvuitton #toryburch #underarmour: https://t.co/Qt3xQuJbxd https://t.co/aWM6rzJXaK,"['poshmark', 'fashion', 'style', 'shopmycloset', 'louisvuitton', 'toryburch', 'underarmour']"
964,rad808,Wife. Mother. Posher,"Flatwoods, KY",830,778,2256,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @LottsCreekMKT #poshmark #fashion #style #shopmycloset #underarmour #tahari #samedelman: https://t.co/xopsmNX4gx https://t.co/lqAJ731VcS,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'tahari', 'samedelman']"
965,dvr19999,🖤🖤🖤 Poshmark  seller,,2273,2053,8223,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #underarmour #witchcrafters #mizuno: https://t.co/zWGQHrtmPt https://t.co/2jdVYEc0oU,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'witchcrafters', 'mizuno']"
966,dhumpachika,Follow us for the best of what's happening about #Cycling and #biking around the world | Chika chikaaaaaaa ka bro!,Earth,383,6117,216363,1,"Unacceptable Art Exhibition; Make Own Tote Bag; Charity Cycle;

#cycle #cycling #mapmyride #underarmour #fitness https://t.co/SNCva9Mr50","['cycle', 'cycling', 'mapmyride', 'underarmour', 'fitness']"
967,ShirtKingSOE,Interesting football shirts!,The World,3562,6127,127,0,"2013 #UnderArmour #THFC #Spurs #TottenhamHotspur home shirt - Adult Medium - VERY good condition, wear to the inner sizing details - £15 INC rec. POST (UK, ROTW- DM for quote) - shirtsofexcellence@gmail.com https://t.co/z79Brw1jhs","['UnderArmour', 'THFC', 'Spurs', 'TottenhamHotspur']"
968,gstanescu84,https://t.co/CxlD52sWpp,Dublin,3350,477,42807,1,"Unacceptable Art Exhibition; Make Own Tote Bag; Charity Cycle;

#cycle #cycling #mapmyride #underarmour #fitness https://t.co/SNCva9Mr50","['cycle', 'cycling', 'mapmyride', 'underarmour', 'fitness']"
969,sassybritchestx,@sassy_britches1 on poshmark. @sassybritchesnmore on Instagram,"Mount Pleasant, TX",26,28,6756,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #underarmour #anthropologie: https://t.co/oSLwdSXsC4 https://t.co/6STVqrVRx1,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'anthropologie']"
970,StacyWJB1990,,"Oak Creek, WI",662,32,1603,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #underarmour #adidas #newbalance: https://t.co/Um44elUx6f https://t.co/XPaQ8stb2x,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'adidas', 'newbalance']"
971,JohnieRoastbeef,"Toronto FC, Man U, Porto ⚽ 🇨🇦 🇵🇹

Football is Life!","Toronto, Ontario",1105,243,18626,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #concerttee #underarmour #dkny: https://t.co/4PmCvTmmvb https://t.co/1nJqVa7Jmr,"['poshmark', 'fashion', 'style', 'shopmycloset', 'concerttee', 'underarmour', 'dkny']"
972,realneilyow,https://t.co/eqn5JJhbLG,MNL,1980,522,7933,143,"The NFT that came in and changed the game‼️ We present the DonkeyKicks ""Ghost Edition"" We said we would make it happen and we did 🤟🏼

#nft #nftart #nftcommunity #nftcollector #art #sunday #weekend   #sneakers #sneakerhead #cop #nike #adidas #vans #converse #underarmour #shoes https://t.co/afI8awxw66",[]
973,Pippin310,,"Los Angeles, CA",231,779,17815,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @evesaintjewelry #poshmark #fashion #style #shopmycloset #stsranchwear #underarmour #artisan: https://t.co/YUyP0OxCuc https://t.co/RIOFsn0dn1,"['poshmark', 'fashion', 'style', 'shopmycloset', 'stsranchwear', 'underarmour', 'artisan']"
974,DaisysMom404,"Wife, Mom of 2, Boxer Puppy Mom, Teacher, Reader","Newark, DE",197,26,164,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @HolidayPoshmark #poshmark #fashion #style #shopmycloset #raedunn #underarmour #subtilportugal: https://t.co/RdV6Pqe85g https://t.co/gC45NoDP8B,"['poshmark', 'fashion', 'style', 'shopmycloset', 'raedunn', 'underarmour', 'subtilportugal']"
975,BernaLaugh,,,283,45,1311,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @trendy_nyc @FadsterThreads #poshmark #fashion #style #shopmycloset #underarmour: https://t.co/lcH1Tg90N4 https://t.co/jw1TsIoFKu,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour']"
976,dinalbny2755,,,72,23,3495,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @SLGKali @palletliquidate #poshmark #fashion #style #shopmycloset #soludos #womanwithin #underarmour: https://t.co/vVjVL9TTwY https://t.co/hbLEOjNw0n,"['poshmark', 'fashion', 'style', 'shopmycloset', 'soludos', 'womanwithin', 'underarmour']"
977,youngcrook88,Reseller Shoes & Apparel Now on All Marketplace platforms Check website for Custom T-Shirts Facebook Marketplace Fast Shipping👈 https://t.co/ecLdXeTVWv,"Phoenix, AZ",1437,415,2015,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #adidas #underarmour: https://t.co/5PNPzbAO7v https://t.co/4aOIeG31S2,"['poshmark', 'fashion', 'style', 'shopmycloset', 'adidas', 'underarmour']"
978,dannie_gann,,"Littleton, CO",93,23,4709,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @evesaintjewelry #poshmark #fashion #style #shopmycloset #victoriabeckhamfortarget #artisan #underarmour: https://t.co/Jxe5eQNQ5E https://t.co/PaWUEWrGBj,"['poshmark', 'fashion', 'style', 'shopmycloset', 'victoriabeckhamfortarget', 'artisan', 'underarmour']"
979,kanadianbest,"https://t.co/ZJK4Q3dy6l – Your Prime Discount Store For Computers|Electronic|Games|Toys|Drones|Everything Tech & More.
Easy Returns | Money Back Guarantee",,432,748,338887,0,C$36.49 - #FreeShipping | Super sale means super savings! Under Armour Men&amp;#39;s Webbing Belt 2.0 #UnderArmour       ?? https://t.co/hHOCOm7jX0       #sharious  #canadianbestseller  #canada #usa #product #1305487  #Armour  #Belt  #Mens  #Under  #Webbing  #Belts . https://t.co/zWNv6J1aAD,"['FreeShipping', 'UnderArmour', 'sharious', 'canadianbestseller', 'canada', 'usa', 'product', 'Armour', 'Belt', 'Mens', 'Under', 'Webbing', 'Belts']"
980,bettyavant,,,15,2,853,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @florianacomfort #poshmark #fashion #style #shopmycloset #eillybazar #underarmour #shein: https://t.co/ueCu3qNbsG https://t.co/319XEfF96t,"['poshmark', 'fashion', 'style', 'shopmycloset', 'eillybazar', 'underarmour', 'shein']"
981,girlhoneeey,motorcyle driving femme lovin life and my honey,"Maryland, USA",90,50,4502,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #sweatybetty #underarmour #torrid: https://t.co/YgC2mhCcE4 https://t.co/q8uyYMwvBT,"['poshmark', 'fashion', 'style', 'shopmycloset', 'sweatybetty', 'underarmour', 'torrid']"
982,YouDeals4,"We sell gently used clothing, accessories, and home decor.",,0,11,1489,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #underarmour: https://t.co/ejg7g7gV6r https://t.co/1hKQc9NdE9,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour']"
983,chicambassador8,A resourceful woman at work. Embrace your sense of style on a budget! Checkout my closet & contact me on Poshmark at chicambassador for more items & details!,,85,62,4395,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #underarmour #dolcegabbana #jewelbadgleymischka: https://t.co/KrecV308xW https://t.co/pVisKZPvOc,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'dolcegabbana', 'jewelbadgleymischka']"
984,Sabrina12051,,,8,2,562,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @bigmac3 #poshmark #fashion #style #shopmycloset #oonamaud #lululemonathletica #underarmour: https://t.co/vEs5om7dui https://t.co/3cZGLk3vk8,"['poshmark', 'fashion', 'style', 'shopmycloset', 'oonamaud', 'lululemonathletica', 'underarmour']"
