,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
550,tyler02272,"Warehouse Employee.  Charlotte Hornets and Carolina Panthers sports fan.  Loves Carowinds, cars, and airplanes.","Charlotte, NC",446,562,2956,43,"#NBATwitterLive FOLLOW PARTY 🏀

Fans of the @NBA that really follow back! 

• RT/HIT LIKE ⬅️
• RT FOR BIGGER AUDIENCES
• FOLLOW ME 🐐
• REPLY WITH “IFB” 
• FOLLOW EVERYONE🏹

🔥VOUCH your Friends, #RT the 🚂
#NBATwitter #ESPN #Nike #LeBron #Weworkforeverything #Overtime #RT",['NBATwitterLive']
551,Nm556hZ,,,427,693,28819,77,"#Nike quits #Russian  market completely💥
Companies have announced to suspend/withdraw their business in Russia, including #McDonald #CocaCola #Starbucks #Decathlon #Uniqlo parent company Fast Retailing #IKEA #Apple #IBM #Ford #Boeing and even #Visa #MasterCard, etc.","['Nike', 'Russian']"
552,mailang87,huh.,,153,9,10985,119,"#GDRAGON as 'The Creator' and 'King of Kpop' by Nike ✔️👑.
#peaceminusone #kwondo1 #nike https://t.co/mF6SKnfqcN","['GDRAGON', 'peaceminusone', 'kwondo1', 'nike']"
553,lorother,"华丽转身，争做压垮骆驼的最后一根稻草，道不同不相为谋，不喜者请自由取关！
盖特：@lorother，澳喜 & 特战旅",景德镇,839,1279,40797,77,"#Nike quits #Russian  market completely💥
Companies have announced to suspend/withdraw their business in Russia, including #McDonald #CocaCola #Starbucks #Decathlon #Uniqlo parent company Fast Retailing #IKEA #Apple #IBM #Ford #Boeing and even #Visa #MasterCard, etc.","['Nike', 'Russian']"
554,yunlong0,The New Federal State Of China!!!,"Hwaseongsi, Republic of Korea",562,384,47089,77,"#Nike quits #Russian  market completely💥
Companies have announced to suspend/withdraw their business in Russia, including #McDonald #CocaCola #Starbucks #Decathlon #Uniqlo parent company Fast Retailing #IKEA #Apple #IBM #Ford #Boeing and even #Visa #MasterCard, etc.","['Nike', 'Russian']"
555,Kwinnnieeee,YG STAN,YG Dungeon,203,143,42619,119,"#GDRAGON as 'The Creator' and 'King of Kpop' by Nike ✔️👑.
#peaceminusone #kwondo1 #nike https://t.co/mF6SKnfqcN","['GDRAGON', 'peaceminusone', 'kwondo1', 'nike']"
556,amcmath04,,"Michigan, USA",824,498,2162,0,Tuesday! #Kotd #Nike #Snkrsliveheatingup #Jordan11Retro #LowIE #Bred #ashwithkicks #wearyoursneakers  #yoursneakersaredope https://t.co/GJuVci55Rg,"['Kotd', 'Nike', 'Snkrsliveheatingup', 'Jordan11Retro', 'LowIE', 'Bred', 'ashwithkicks', 'wearyoursneakers', 'yoursneakersaredope']"
557,SneakerThief_JA,"今もっともホットなスニーカー
クールなストリートウェア・ファッション
#Nike #Jordan #Adidas #Converse #Yeezy #sneakers #スニーカー #スニッカーズ",Japan,177,60,5604,0,"🚨 出たーーーー！🚨

#Fear Of God slip-on patch-detail trainers 

&gt;&gt; https://t.co/UasgTcjTNI 

#AD #スニーカー #スニーカーズ #スニーカー馬鹿 #スニーカー集め #スニーカースタイル #スニーカー女子 #スニーカー男子 #sneakers #NIKE #SNKRS #ナイキ https://t.co/y9T9z5lEGb","['Fear', 'AD', 'スニーカー', 'スニーカーズ', 'スニーカー馬鹿', 'スニーカー集め', 'スニーカースタイル', 'スニーカー女子', 'スニーカー男子', 'sneakers', 'NIKE', 'SNKRS', 'ナイキ']"
558,emmaraducanu_uk,"Never Complain, Never Explain",,60,105,3585,0,"Friends ⭐️

📸 @jazz.saunders 

@emmaraducanu #emmaraducanu #raducanu #radufanu #tennis #usopen #wta #wimbledon #grandslam #tennisplayer #australianopen #nike #britishtennis #tennislife #lta #tennistraining #wilson #teamraducanu #rogerfederer #tennisf… https://t.co/CKtnOAGxSt https://t.co/LPgCGht0X4","['emmaraducanu', 'raducanu', 'radufanu', 'tennis', 'usopen', 'wta', 'wimbledon', 'grandslam', 'tennisplayer', 'australianopen', 'nike', 'britishtennis', 'tennislife', 'lta', 'tennistraining', 'wilson', 'teamraducanu', 'rogerfederer', 'tennisf']"
559,amcmath04,,"Michigan, USA",824,498,2162,1,"No need to copy just be you! 
#chessnchecks #copycattee #KOTD #Nike #Jordan11Retro #LowIE #Bred #ashwithkicks #wearyoursneakers #girlwholovessneakers #yoursneakersaredope 

Shirt @chessnchecks 
Shorts @jumpman23 
Shoes @jumpman23 https://t.co/1U152NbYXU","['chessnchecks', 'copycattee', 'KOTD', 'Nike', 'Jordan11Retro', 'LowIE', 'Bred', 'ashwithkicks', 'wearyoursneakers', 'girlwholovessneakers', 'yoursneakersaredope']"
560,klkpopper,KPop. Music. Multifandom. BIGBANG remains as first love.,Malaysia,525,46,9024,119,"#GDRAGON as 'The Creator' and 'King of Kpop' by Nike ✔️👑.
#peaceminusone #kwondo1 #nike https://t.co/mF6SKnfqcN","['GDRAGON', 'peaceminusone', 'kwondo1', 'nike']"
561,marykaydeb2001,"Love my husband, OU Sooners. music, NHRA drag racing, nascar and dirt racing. Riding Harley with hubby. Cleveland browns fan. NO DMS #teamzeke.",north carolina,26007,23859,52109,43,"#NBATwitterLive FOLLOW PARTY 🏀

Fans of the @NBA that really follow back! 

• RT/HIT LIKE ⬅️
• RT FOR BIGGER AUDIENCES
• FOLLOW ME 🐐
• REPLY WITH “IFB” 
• FOLLOW EVERYONE🏹

🔥VOUCH your Friends, #RT the 🚂
#NBATwitter #ESPN #Nike #LeBron #Weworkforeverything #Overtime #RT",['NBATwitterLive']
562,kinmin_z,反共灭共进行中,,357,146,51272,77,"#Nike quits #Russian  market completely💥
Companies have announced to suspend/withdraw their business in Russia, including #McDonald #CocaCola #Starbucks #Decathlon #Uniqlo parent company Fast Retailing #IKEA #Apple #IBM #Ford #Boeing and even #Visa #MasterCard, etc.","['Nike', 'Russian']"
563,RyanGSoapKing11,21 years old Massive EastEnders Emmerdale & Corrie fan. working at the commonwealth games from August. just an ordinary guy with an opinion.,"Birmingham, England",2852,1555,23777,43,"#NBATwitterLive FOLLOW PARTY 🏀

Fans of the @NBA that really follow back! 

• RT/HIT LIKE ⬅️
• RT FOR BIGGER AUDIENCES
• FOLLOW ME 🐐
• REPLY WITH “IFB” 
• FOLLOW EVERYONE🏹

🔥VOUCH your Friends, #RT the 🚂
#NBATwitter #ESPN #Nike #LeBron #Weworkforeverything #Overtime #RT",['NBATwitterLive']
564,Gt3Rs7777,,,218,666,33580,77,"#Nike quits #Russian  market completely💥
Companies have announced to suspend/withdraw their business in Russia, including #McDonald #CocaCola #Starbucks #Decathlon #Uniqlo parent company Fast Retailing #IKEA #Apple #IBM #Ford #Boeing and even #Visa #MasterCard, etc.","['Nike', 'Russian']"
565,RapAndFootball7,Hip Hop And Football 🍻,,256,140,222,43,"#NBATwitterLive FOLLOW PARTY 🏀

Fans of the @NBA that really follow back! 

• RT/HIT LIKE ⬅️
• RT FOR BIGGER AUDIENCES
• FOLLOW ME 🐐
• REPLY WITH “IFB” 
• FOLLOW EVERYONE🏹

🔥VOUCH your Friends, #RT the 🚂
#NBATwitter #ESPN #Nike #LeBron #Weworkforeverything #Overtime #RT",['NBATwitterLive']
566,swagafiedkicks,,,41,1107,153597,1,"#football #soccer #nfl #sports #futbol #fifa #sport #premierleague #messi #calcio #championsleague #ronaldo #cr #seriea #like #follow #futebol #basketball #love #bhfyp #realmadrid #laliga #nike #footballplayer #1xbet #barcelona

❌CLİCK HERE❌
🔻🔻👇🔻🔻

https://t.co/GuMkEc2IDC https://t.co/6fEjkL2f9z","['football', 'soccer', 'nfl', 'sports', 'futbol', 'fifa', 'sport', 'premierleague', 'messi', 'calcio', 'championsleague', 'ronaldo', 'cr', 'seriea']"
567,Monsta84,"Official Twitter of sports guru, coach, former multi-sport collegiate athlete, & entertainment host King Knaussta Monsta 👑 brought to you by #KETO & #KETONES!","Portland, Oregon, USA",4997,713,27574,1,"Oregon Ducks 'Thank You Phil' Matte Black Helmet Concept!! (Back Side) Its a tribute to all that Phil has done for the University of Oregon. Hasn't been done before, why not right??? #GoDucks #Nike @usnikefootball @Nike @GoDucks @oregonfootball @DuckSwag https://t.co/wjl5zXdg7f",[]
568,910Reynoso,,,60,11,77687,2,"#Nike Air Max 95 are on sale 60% off!

No code needed, click here to order https://t.co/2tuprraLbL ad

Tons of new markdowns added to sale! https://t.co/p3kSpOU7W2",['Nike']
569,gu9zan1,,,923,1107,83402,77,"#Nike quits #Russian  market completely💥
Companies have announced to suspend/withdraw their business in Russia, including #McDonald #CocaCola #Starbucks #Decathlon #Uniqlo parent company Fast Retailing #IKEA #Apple #IBM #Ford #Boeing and even #Visa #MasterCard, etc.","['Nike', 'Russian']"
570,Nav_Tse,"Videogames🎮
Hip- Hop 🎶
Sneakers 
Smokers 🍁
Sci-Fi 👽
👀🔮🎶",Earth / Planeta Tierra,2717,428,5511,1,"NIKE
White Air More Uptempo '96 Sneakers
#nike #Ad 

DROPPED  --&gt; https://t.co/V7oZZJZtPr https://t.co/U5PUiSLguw","['nike', 'Ad']"
571,krungy141,,,98,150,8971,119,"#GDRAGON as 'The Creator' and 'King of Kpop' by Nike ✔️👑.
#peaceminusone #kwondo1 #nike https://t.co/mF6SKnfqcN","['GDRAGON', 'peaceminusone', 'kwondo1', 'nike']"
572,FleursSoleil1,"Creator of art, handmade jewelry",,28,5,266,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #maddengirl #lucyinthesky #nike: https://t.co/UoulKkPzL4 https://t.co/Xm13Yp5ZUN,"['poshmark', 'fashion', 'style', 'shopmycloset', 'maddengirl', 'lucyinthesky', 'nike']"
573,KabrinaLester,"4th Grade Teacher @cburgelem.Google Certified Teacher.Saks Youth President.
@univwestalabama Graduate.JSU Graduate.Mother.Wife.Daughter","Alabama, USA",505,344,1447,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #nike #whitehouseblackmarket #johnnywas: https://t.co/S0dQ4jHk7g https://t.co/N4MMBJ5gdR,"['poshmark', 'fashion', 'style', 'shopmycloset', 'nike', 'whitehouseblackmarket', 'johnnywas']"
574,golden_bargains,Poshmark seller and ebayer!! #poshmarkseller #fashioncrazy #stylediva #followme,,181,105,5839,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @ThefaceSvetlana #poshmark #fashion #style #shopmycloset #etsy #anthropologie #nike: https://t.co/ANy0H4ROYz https://t.co/Yx9WMEX72c,"['poshmark', 'fashion', 'style', 'shopmycloset', 'etsy', 'anthropologie', 'nike']"
575,morenoale1989,,,32,19,777,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #sofra #nike #calvinklein: https://t.co/f5aoOpduMQ https://t.co/YgQTnarj1H,"['poshmark', 'fashion', 'style', 'shopmycloset', 'sofra', 'nike', 'calvinklein']"
576,LookYoungerLive,"Health, Beauty, Fitness, Anti-Aging #fitness #beauty #antiaging #health",,5001,2595,14147,1,"Do you want to loose weight? Get the fat burner eBook https://t.co/sJ9W993jYA

#weightloss #fatburner #bestfatburners #looseweight #fitness #nike #puma #gymshark #lululemon #ufc #supplements https://t.co/NF5Zq8oflc","['weightloss', 'fatburner', 'bestfatburners']"
577,DaisyRain63,"I love selling on eBay & making customers happy. It's my calling! I've worked in sales, marketing & purchasing for many years. Now I'm my own boss. Very Blessed","Pennsylvania, USA",1446,1536,10302,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #nike #rue21 #dingo: https://t.co/BiyEcqcjqt https://t.co/ZMax7MHu9u,"['poshmark', 'fashion', 'style', 'shopmycloset', 'nike', 'rue21', 'dingo']"
578,rhapsody112,,,229,80,24111,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #oldnavy #nike #lilyoffrance: https://t.co/ouZL7kYQ8P https://t.co/VQTV4nOxG2,"['poshmark', 'fashion', 'style', 'shopmycloset', 'oldnavy', 'nike', 'lilyoffrance']"
579,withloveandwhit,,,29,9,1193,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #nike #nicolemiller: https://t.co/MAA7zIot60 https://t.co/4dJWeuqyyU,"['poshmark', 'fashion', 'style', 'shopmycloset', 'nike', 'nicolemiller']"
580,powerbabe7,,,326,91,4253,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #nike #americaneagleoutfitters #underarmour: https://t.co/qO8QtzpAFP https://t.co/GhTVzQRZTY,"['poshmark', 'fashion', 'style', 'shopmycloset', 'nike', 'americaneagleoutfitters', 'underarmour']"
581,maxoutletdeals,"Top rated seller. Posh ambassador We specialize is authentic sneakers, fan gear, and other novelty items at affordable prices.",Virgina,216,168,218,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #nike #newbalance #adidas: https://t.co/Xc2UxB3IlB https://t.co/7d0BR9WAJD,"['poshmark', 'fashion', 'style', 'shopmycloset', 'nike', 'newbalance', 'adidas']"
582,martaherbal06,,Miami,69,14,1042,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #nike #donabelashreds: https://t.co/ltXMfjZ2fT https://t.co/tyyCUVJ206,"['poshmark', 'fashion', 'style', 'shopmycloset', 'nike', 'donabelashreds']"
583,BALLOUTBEADZ,"Elev8 your #WR1STGAME 
#wr1stgamewr1stwear #balloutbeadz #k1ngofthecourt #royaltyco11ection #crossoverco11ection 
#lyfestylelivin #ballasheek  #and1co11ection","Michigan, USA",158,41,257,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #cece #nike #unbranded: https://t.co/iMZyQCEAO9 https://t.co/0oEs2rxDMr,"['poshmark', 'fashion', 'style', 'shopmycloset', 'cece', 'nike', 'unbranded']"
584,boutique_las,Las Vegas Boutique offers New and Like New clothing. Check it out!,,125,45,3425,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #nike #dannynicole: https://t.co/K5BpGGqeA7 https://t.co/alznOozgzr,"['poshmark', 'fashion', 'style', 'shopmycloset', 'nike', 'dannynicole']"
585,zeitgyst,,Northern California,601,363,99439,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #michaelkors #anthropologie #nike: https://t.co/hTCRlJ0fid https://t.co/S8KxhL7Wc6,"['poshmark', 'fashion', 'style', 'shopmycloset', 'michaelkors', 'anthropologie', 'nike']"
586,Zydre9,,,58,11,1419,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @Angie_M29 #poshmark #fashion #style #shopmycloset #nike #jcrew #billabong: https://t.co/3r1OZDZK4A https://t.co/PJcqZQtHlL,"['poshmark', 'fashion', 'style', 'shopmycloset', 'nike', 'jcrew', 'billabong']"
587,randallhenders1,,"Greer, SC",44,28,1779,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @Hucklebees1 #poshmark #fashion #style #shopmycloset #bluejeanious #anthropologie #nike: https://t.co/SAdvdzbjsc https://t.co/6igsCIoDmO,"['poshmark', 'fashion', 'style', 'shopmycloset', 'bluejeanious', 'anthropologie', 'nike']"
588,HelenNg76822463,,,44,21,2973,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #nike #dnkyny #luckybrand: https://t.co/nILBXiZ5bL https://t.co/hDAg3x7oX3,"['poshmark', 'fashion', 'style', 'shopmycloset', 'nike', 'dnkyny', 'luckybrand']"
589,thexmworld,SELLERS MARKETPLACE OFFERING PRODUCTS FROM THE USA AND THE WORLD @ https://t.co/z0U05jO27f,clinton iowa,4127,2330,5483,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #nike #donnamorgan #ralphlauren: https://t.co/FiAArvAqmy https://t.co/mDDZBPW0ME,"['poshmark', 'fashion', 'style', 'shopmycloset', 'nike', 'donnamorgan', 'ralphlauren']"
590,sandy_watz,#reseller #Poshmark #eBay,"Missouri, USA",706,884,6839,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #nike #urbanoutfitters #thewildclover: https://t.co/e4p2zUMuKW https://t.co/mebkkskIJJ,"['poshmark', 'fashion', 'style', 'shopmycloset', 'nike', 'urbanoutfitters', 'thewildclover']"
591,oBlynS,,,57,15,1189,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #nike #revlon #corral: https://t.co/N5D6qlj4oP https://t.co/RBeUR31SRd,"['poshmark', 'fashion', 'style', 'shopmycloset', 'nike', 'revlon', 'corral']"
592,awesomettownmom,,,29,20,451,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #nike: https://t.co/2xdaLV2mTm https://t.co/qvC2TsCyNW,"['poshmark', 'fashion', 'style', 'shopmycloset', 'nike']"
593,wickedsins2105,Hi I’m Sandra,,125,55,3061,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #americaneagleoutfitters #nike: https://t.co/ruDXraaNEL https://t.co/HGZnJiiHif,"['poshmark', 'fashion', 'style', 'shopmycloset', 'americaneagleoutfitters', 'nike']"
594,MACHTURTL,"ＨＰＥＴＳ(ɴ): ʙɪɢ-ᴛɪᴅᴅɪᴇ ᴛᴏᴏɴ ᴄᴏᴇᴜʀʟ-ғʀɪᴇɴᴅ; ʟᴀsᴛ sᴇᴇɴ sᴛᴇᴀʟɪɴɢ ᴇᴠᴇʀʏᴏɴᴇ's ᴄᴜᴛ ᴏғ ᴘʀɪᴍᴇＪＩＢ 🍖

✊🏿: 𝓌ₑᵢᵣ𝒹 𝒸ₒᵤₛᵢₙ
🚻: she/they
🤷🏾‍: gen why?
🌳: wed to a dryad",🌌 the firmament 💫,3292,265,19945,2,Y’all feeling these #gameboy x #nike #customkicks ? https://t.co/TfGVKa0m62,"['gameboy', 'nike', 'customkicks']"
595,eddiemattyt,Ed | bad streamer | not funny,cum,757,42,3956,2,Y’all feeling these #gameboy x #nike #customkicks ? https://t.co/TfGVKa0m62,"['gameboy', 'nike', 'customkicks']"
596,Eng_1xBet,"1XBET PROMO CODE: TAHMINBAHIS
👇👇👇👇👇👉👉👉👉
https://t.co/V6UrA9SBYL",promo code : TAHMINBAHIS ,66,267,23087,1,"#football #soccer #nfl #sports #futbol #fifa #sport #premierleague #messi #calcio #championsleague #ronaldo #cr #seriea #like #follow #futebol #basketball #love #bhfyp #realmadrid #laliga #nike #footballplayer #1xbet #barcelona

❌CLİCK HERE❌
🔻🔻👇🔻🔻

https://t.co/GuMkEc2IDC https://t.co/6fEjkL2f9z","['football', 'soccer', 'nfl', 'sports', 'futbol', 'fifa', 'sport', 'premierleague', 'messi', 'calcio', 'championsleague', 'ronaldo', 'cr', 'seriea', 'like', 'follow', 'futebol', 'basketball', 'love', 'bhfyp', 'realmadrid', 'laliga', 'nike', 'footballplayer', '1xbet', 'barcelona']"
597,iceyMahgoo,just here for the free bread,,81,25,276,0,"What’s up @billieeilish ! 
#Nike #airforce1 #BlackJesus https://t.co/MidRyq9Bxh","['Nike', 'airforce1', 'BlackJesus']"
598,DeadLaced,SNEAKER DEALS & RELEASE LINKS + FASHION DEALS Notifications on 🔔 #Nike #Jordan #Snkrs #Adidas #Puma #Newbalance,"New Jersey, USA",1594,47377,41429,0,"Nike Huarache Run
Big Kids' Shoes
$90

https://t.co/c1hEDNa7ai
#NIKE #ad https://t.co/sldIWw5PLK","['NIKE', 'ad']"
